SensorReadingID,MachineID,ReadingTimestamp,Temperature,Vibration,Pressure,RPM,PowerConsumptionKW,IsAnomaly
9194,24,2023-11-08 09:34:16.740,69.393,1.938,55.556,1991.36,10.837,0
9195,5,2024-09-17 23:01:48.508,69.78,4.816,47.008,2007.53,7.082,0
9196,12,2023-11-15 01:01:21.131,51.353,2.509,47.724,1774.06,12.666,0
9197,31,2023-04-23 22:45:01.246,54.491,1.76,48.159,1975.71,15.93,0
9198,15,2023-09-28 10:11:02.236,60.325,3.388,56.326,1976.3,19.398,0
9199,4,2025-04-28 09:07:41.062,65.108,1.994,43.52,2078.97,16.205,0
9200,22,2023-09-17 05:40:15.499,75.543,3.545,38.503,2256.79,7.351,0
9201,13,2025-08-18 01:50:27.209,73.089,2.113,47.515,2049.44,6.732,0
9202,31,2023-12-10 13:50:09.363,72.081,3.27,45.697,1566.58,14.251,0
9203,35,2023-01-23 01:11:10.672,59.099,2.913,42.547,2083.61,13.493,0
9204,11,2024-07-05 15:03:10.641,58.433,2.367,47.548,2849.93,11.777,0
9205,8,2024-10-12 21:07:35.966,71.716,1.563,53.473,1957.59,11.603,0
9206,34,2024-06-20 15:28:47.562,69.09,1.876,50.405,2001.46,14.492,0
9207,21,2024-11-24 00:27:08.309,73.542,2.963,48.542,2959.26,13.25,0
9208,10,2025-05-02 04:52:12.397,65.879,2.769,51.357,2898.78,11.501,0
9209,13,2024-05-24 06:01:33.987,57.701,3.43,38.185,2277.33,12.914,0
9210,16,2023-02-21 21:43:38.880,64.141,2.461,36.738,1939.52,14.811,0
9211,30,2023-08-29 08:15:39.333,48.67,2.431,43.437,1602.27,17.077,0
9212,33,2025-03-04 14:02:13.916,56.758,2.939,42.656,1946.54,11.292,0
9213,25,2024-03-27 01:07:34.741,62.149,2.351,41.065,1895.8,15.013,0
9214,32,2024-07-05 01:16:24.832,65.055,2.452,40.543,2672.32,11.738,0
9215,22,2025-12-04 19:26:18.987,49.834,2.721,41.179,2473.25,15.115,0
9216,4,2025-01-21 07:10:47.897,72.383,2.131,44.436,2274.58,14.678,0
9217,24,2024-12-25 15:02:38.617,56.698,2.575,54.34,2039.38,11.922,0
9218,9,2024-10-19 15:48:17.292,85.908,2.307,37.306,2182.79,17.019,0
9219,2,2025-01-21 11:08:25.906,124.118,9.838,13.757,111.64,2.42,1
9220,29,2024-11-01 07:24:17.994,73.454,2.411,38.692,2667.79,12.372,0
9221,10,2024-03-19 05:07:51.370,54.037,3.823,41.607,2081.62,8.86,0
9222,34,2023-06-23 09:08:20.523,55.344,2.812,41.517,1742.5,14.973,0
9223,16,2023-01-18 04:35:14.587,69.025,3.93,43.136,2212.01,12.635,0
9224,6,2025-03-18 22:19:55.896,66.116,2.701,43.396,1659.31,12.864,0
9225,8,2023-03-16 02:50:02.962,69.601,2.231,57.431,2056.85,10.124,0
9226,14,2024-10-01 12:55:50.974,68.55,2.688,37.13,2439.01,10.631,0
9227,29,2023-06-30 05:26:12.608,74.908,2.82,43.825,2582.47,10.354,0
9228,21,2024-08-29 05:01:21.653,54.316,1.41,46.213,2746.11,11.572,0
9229,30,2025-01-04 07:15:57.299,71.079,2.749,42.935,1702.72,12.499,0
9230,33,2023-11-30 01:16:49.876,71.435,2.864,43.302,2041.37,10.099,0
9231,21,2025-04-17 11:19:04.606,59.73,2.536,44.217,2351.73,9.09,0
9232,1,2024-02-04 04:48:09.006,64.789,2.472,42.458,2292.23,9.322,0
9233,22,2024-11-08 08:29:00.866,74.541,2.839,47.723,2178.48,11.014,0
9234,28,2024-07-25 02:57:26.878,59.224,1.834,37.355,2227.85,14.096,0
9235,24,2023-02-06 09:27:49.280,55.226,3.558,37.137,2456.31,9.463,0
9236,2,2024-01-18 08:59:40.891,73.632,3.11,58.249,2013.01,5.29,0
9237,3,2024-03-23 13:50:40.973,49.873,2.335,45.822,1984.75,13.092,0
9238,12,2023-03-12 23:37:25.057,72.147,2.967,44.802,1946.23,14.496,0
9239,7,2023-12-14 17:47:38.170,76.055,2.019,39.144,2546.35,12.964,0
9240,29,2025-05-05 14:51:46.549,67.413,3.875,36.033,2136.41,13.133,0
9241,12,2024-06-13 10:30:53.931,81.119,2.461,42.583,2265.01,14.193,0
9242,22,2023-09-03 17:05:20.836,74.539,3.677,35.435,1969.81,14.591,0
9243,10,2023-05-03 05:52:31.219,67.086,2.848,41.873,2272.2,11.305,0
9244,11,2023-12-06 15:31:35.492,68.796,2.907,46.623,2282.5,11.491,0
9245,7,2024-06-08 23:45:41.282,122.537,15.908,13.803,129.01,1.602,1
9246,28,2025-01-23 21:30:48.979,71.712,4.155,42.613,1647.13,11.459,0
9247,34,2024-02-12 07:36:26.614,68.653,2.146,51.859,2001.96,11.697,0
9248,27,2024-09-04 09:32:39.950,63.032,4.719,40.47,2375.12,8.396,0
9249,33,2023-08-12 14:04:36.480,67.744,1.736,50.5,2472.44,12.815,0
9250,34,2025-10-14 02:34:01.032,53.869,2.457,43.479,2449.12,9.293,0
9251,11,2023-08-06 20:26:32.391,74.24,3.274,38.128,2134.12,11.846,0
9252,22,2024-12-31 01:05:53.049,73.048,1.951,46.038,2529.72,12.754,0
9253,26,2024-06-03 21:49:54.347,50.141,2.104,49.521,2433.81,5.252,0
9254,23,2024-09-09 17:07:18.810,66.606,3.257,47.695,2396.07,18.187,0
9255,16,2025-03-15 20:08:47.528,64.652,2.744,40.303,2009.6,11.004,0
9256,21,2023-11-15 05:14:53.732,71.798,1.902,51.173,1872.05,13.919,0
9257,21,2025-10-30 01:39:07.346,69.417,2.706,49.923,1977.24,10.602,0
9258,29,2024-06-11 02:57:03.938,57.293,2.507,44.4,2456.94,13.16,0
9259,23,2025-12-06 01:21:28.868,70.515,2.342,47.028,2743.82,7.963,0
9260,12,2023-12-26 09:20:46.695,50.287,3.01,40.757,1785.48,13.602,0
9261,35,2024-12-13 19:55:22.069,56.965,3.731,45.782,2139.22,9.535,0
9262,5,2023-01-29 05:47:10.843,66.722,1.227,32.659,1733.75,15.412,0
9263,21,2025-06-01 11:41:28.880,57.607,1.352,44.556,2867.41,15.276,0
9264,10,2023-08-20 07:07:48.744,58.596,1.845,41.02,1926.92,13.631,0
9265,19,2025-04-07 21:34:05.195,62.312,1.609,38.319,2890.31,14.216,0
9266,10,2023-02-20 21:06:04.099,128.097,12.005,14.563,72.85,1.645,1
9267,19,2025-10-27 14:43:31.903,101.545,17.485,2.502,133.08,0.762,1
9268,19,2023-04-04 18:48:24.500,51.013,2.199,51.676,2507.61,9.912,0
9269,30,2025-03-15 23:32:29.546,52.793,0.753,48.087,2283.52,13.157,0
9270,20,2024-09-26 22:33:08.317,78.525,2.622,46.14,1780.79,16.872,0
9271,25,2023-01-16 02:04:01.824,63.688,1.846,46.039,2800.09,18.406,0
9272,28,2025-04-19 08:19:21.949,57.237,3.44,46.679,2496.28,12.83,0
9273,6,2024-01-11 21:18:12.348,69.919,3.557,36.254,2308.11,8.491,0
9274,25,2025-11-27 06:45:22.417,61.291,2.501,39.961,2025.58,7.798,0
9275,19,2023-01-19 05:27:16.594,60.254,2.909,49.327,1969.19,15.983,0
9276,23,2023-02-19 07:37:10.532,69.619,3.647,36.146,2293.38,13.834,0
9277,20,2024-01-03 14:35:39.520,51.252,4.431,41.817,2363.16,14.78,0
9278,9,2023-05-23 11:38:03.977,65.809,3.609,54.976,1867.12,12.348,0
9279,26,2025-08-15 04:24:33.166,72.325,1.194,50.321,2711.96,15.852,0
9280,3,2025-10-11 21:41:31.566,68.508,3.732,46.787,1804.11,10.434,0
9281,20,2024-11-14 01:51:26.876,62.955,2.449,44.529,2098.52,12.657,0
9282,23,2025-03-20 07:36:00.250,77.034,2.671,48.144,1541.82,12.378,0
9283,33,2025-11-01 05:59:45.746,73.695,3.497,50.726,2291.02,13.242,0
9284,15,2025-05-13 10:03:24.796,59.618,3.176,41.663,2404.27,12.125,0
9285,14,2024-03-17 18:39:50.502,65.12,3.301,47.806,2284.78,10.507,0
9286,11,2023-11-30 07:40:04.165,77.819,2.766,48.737,2224.28,9.919,0
9287,33,2025-09-30 08:28:50.213,67.84,2.023,47.189,1220.41,10.798,0
9288,3,2024-07-27 18:07:54.003,64.885,1.736,46.819,2073.33,11.982,0
9289,23,2023-03-12 18:15:07.257,60.588,3.278,47.73,2289.37,12.186,0
9290,19,2025-08-11 22:33:24.558,85.245,2.374,41.516,1848.08,14.716,0
9291,17,2023-10-26 00:01:18.177,78.05,1.822,43.576,2092.17,11.628,0
9292,27,2024-03-15 12:12:12.798,50.858,3.145,50.951,1628.63,17.274,0
9293,3,2025-04-23 14:29:04.164,77.94,0.044,34.133,2160.12,15.948,0
9294,17,2024-01-26 21:03:54.900,67.318,2.517,47.868,1957.57,15.832,0
9295,2,2023-10-27 04:21:31.219,64.171,1.194,41.023,2310.7,11.131,0
9296,35,2025-05-24 22:34:19.703,61.854,2.662,46.793,1830.89,15.67,0
9297,11,2025-07-11 04:11:49.628,63.951,2.836,45.487,2076.96,14.735,0
9298,1,2025-01-22 17:31:21.071,65.649,2.559,32.557,2445.99,11.488,0
9299,29,2023-02-25 18:25:54.902,71.039,3.816,49.117,2216.25,11.141,0
9300,29,2023-08-19 18:41:15.258,85.206,2.887,46.048,2145.12,9.31,0
9301,1,2025-11-08 21:17:24.753,49.395,3.717,41.103,2142.91,11.682,0
9302,8,2025-08-29 20:32:55.219,76.465,1.887,46.287,2353.65,7.847,0
9303,35,2025-09-24 13:52:53.341,53.172,1.928,46.218,2234.95,11.643,0
9304,2,2023-09-09 15:44:31.091,70.219,1.815,44.147,2165.94,9.511,0
9305,19,2024-02-20 19:14:51.951,83.414,0.772,51.203,2440.02,14.425,0
9306,12,2024-08-24 17:16:39.913,65.767,3.567,42.758,2317.73,12.22,0
9307,7,2024-02-22 05:15:47.064,63.142,2.597,40.256,2000.79,16.741,0
9308,27,2024-02-26 15:15:10.042,88.053,2.916,49.168,2275.61,13.365,0
9309,29,2023-09-11 15:20:44.911,69.35,3.328,52.685,1934.68,20.483,0
9310,23,2023-08-28 20:15:50.945,66.106,2.611,42.935,2077.28,13.849,0
9311,29,2024-03-16 15:59:05.263,70.097,2.952,42.726,1389.65,6.613,0
9312,26,2023-07-08 13:49:07.553,65.106,2.769,42.902,1992.13,12.89,0
9313,23,2025-10-13 00:43:17.948,64.139,2.119,36.922,1946.82,14.798,0
9314,20,2024-06-18 16:03:51.822,57.299,3.031,51.932,1962.68,10.666,0
9315,4,2024-11-21 19:15:51.427,72.899,3.486,41.776,1713.6,15.765,0
9316,29,2023-05-12 02:34:58.423,69.671,2.821,49.578,1844.47,13.174,0
9317,15,2023-04-09 01:24:45.414,62.718,2.982,48.995,2492.97,13.796,0
9318,32,2023-04-13 23:34:25.023,67.005,2.727,46.834,2012.71,10.889,0
9319,18,2023-07-08 21:01:41.128,68.219,3.02,41.745,1877.01,6.974,0
9320,6,2023-10-18 05:39:52.475,54.909,2.068,42.767,2115.15,8.385,0
9321,17,2024-05-05 08:06:47.576,50.5,2.601,45.635,2386.4,14.445,0
9322,22,2023-02-10 09:31:06.653,68.139,2.592,49.38,2627.22,9.97,0
9323,7,2024-02-10 03:02:59.856,71.162,2.001,46.095,2520.86,11.179,0
9324,19,2025-11-26 13:23:02.882,57.383,2.133,40.235,1877.74,15.62,0
9325,33,2025-03-21 03:25:29.764,69.259,1.924,40.078,1925.38,9.841,0
9326,27,2025-03-19 16:50:31.623,74.221,2.412,55.658,2188.08,10.273,0
9327,24,2023-10-09 08:41:00.146,72.422,1.164,45.942,1836.35,5.454,0
9328,8,2025-07-03 13:41:25.280,64.059,3.168,46.07,2228.12,4.204,0
9329,30,2024-09-02 16:29:06.921,63.76,2.384,48.106,1882.56,14.489,0
9330,33,2024-06-15 04:35:29.361,60.925,2.261,47.64,1843.17,14.473,0
9331,2,2024-10-22 05:16:25.773,54.163,3.024,43.823,2153.87,2.805,0
9332,13,2024-05-01 10:43:40.061,60.274,2.332,52.743,2189.22,10.041,0
9333,21,2025-03-16 20:34:26.279,71.669,2.096,50.161,2278.4,9.301,0
9334,12,2025-06-13 08:14:50.623,72.503,2.981,49.479,2145.37,13.803,0
9335,1,2025-02-11 00:16:57.310,80.364,2.637,43.007,2663.19,14.001,0
9336,8,2023-12-07 12:53:40.494,61.396,3.888,38.983,2358.75,15.439,0
9337,18,2023-01-04 17:24:12.247,73.574,1.78,38.797,2268.85,14.114,0
9338,8,2023-07-28 10:00:32.072,56.376,2.741,37.713,2518.25,10.286,0
9339,10,2023-12-23 11:27:15.106,63.688,3.191,48.856,2342.18,15.088,0
9340,6,2024-09-01 21:36:26.997,68.272,3.658,36.446,2182.13,11.694,0
9341,28,2025-02-27 06:14:52.371,63.248,2.898,46.07,2447.45,8.448,0
9342,14,2024-08-07 00:45:54.681,83.338,2.187,46.434,2138.13,12.243,0
9343,24,2024-01-13 10:07:29.716,60.721,2.665,47.9,1479.48,11.014,0
9344,23,2023-10-27 02:55:06.954,62.067,4.357,49.3,2650.02,13.674,0
9345,24,2025-04-26 03:23:17.158,65.659,2.791,50.615,2725.04,12.906,0
9346,22,2023-01-08 06:11:23.863,60.017,3.24,40.734,2317.12,14.044,0
9347,35,2024-07-05 03:11:36.104,64.135,1.776,42.727,2105.07,8.839,0
9348,18,2024-12-09 17:13:41.683,61.911,1.338,47.956,2300.0,12.797,0
9349,12,2025-02-02 08:24:45.257,61.913,2.298,40.855,2351.55,7.926,0
9350,31,2023-03-20 15:27:14.618,65.67,1.993,53.787,2358.03,11.999,0
9351,14,2023-12-03 00:05:52.530,56.152,1.409,47.479,2739.64,13.227,0
9352,12,2024-12-19 22:47:42.301,66.402,2.652,45.515,2261.0,9.945,0
9353,34,2025-10-22 05:54:39.643,57.211,2.587,52.467,2433.11,8.3,0
9354,16,2023-06-15 20:00:18.232,62.958,3.083,52.584,2737.39,11.368,0
9355,29,2023-09-28 23:12:05.995,71.594,2.699,44.401,2218.7,12.224,0
9356,27,2023-05-18 06:50:03.141,74.401,1.376,47.341,2661.83,16.295,0
9357,28,2024-04-25 16:02:00.070,69.552,1.894,48.884,2597.48,10.455,0
9358,22,2025-09-25 02:46:06.687,67.861,2.336,41.93,2105.45,12.386,0
9359,8,2024-09-27 19:03:51.590,57.654,1.634,40.552,2298.37,7.603,0
9360,25,2024-08-11 11:37:03.359,47.264,3.598,39.934,2141.8,14.767,0
9361,30,2025-04-04 01:21:32.468,53.494,1.348,41.837,2488.39,11.935,0
9362,10,2025-12-04 07:34:45.939,64.935,2.264,47.811,2629.55,20.952,0
9363,13,2025-05-12 03:57:33.060,63.815,3.721,49.996,2280.1,5.37,0
9364,32,2024-01-15 12:04:12.060,61.977,2.229,46.794,2140.76,10.31,0
9365,11,2025-12-18 01:37:32.899,81.24,3.547,34.886,2115.67,13.893,0
9366,26,2024-03-23 17:05:26.477,75.647,2.164,43.923,2228.44,13.986,0
9367,1,2025-09-23 06:11:45.490,52.716,0.888,51.273,1902.98,18.368,0
9368,26,2024-12-11 19:16:24.914,58.091,2.352,46.843,1560.41,20.593,0
9369,33,2023-08-18 02:45:27.232,61.84,1.829,39.168,2308.53,12.873,0
9370,13,2023-03-24 19:52:47.952,55.939,1.402,50.276,2003.29,6.837,0
9371,14,2025-08-15 08:28:50.687,63.817,2.179,54.75,2043.34,11.075,0
9372,1,2024-01-09 23:45:38.749,66.756,2.043,47.205,1894.94,11.282,0
9373,14,2024-08-30 06:18:49.889,68.255,3.41,42.069,2020.56,16.624,0
9374,13,2023-08-07 16:15:46.136,60.585,2.455,53.564,2220.24,11.257,0
9375,7,2024-07-14 17:44:52.264,63.615,1.908,47.254,1922.79,14.336,0
9376,26,2023-11-03 02:30:36.380,65.122,2.688,53.649,1765.28,12.073,0
9377,11,2023-10-01 05:40:14.424,70.105,2.007,49.756,2036.59,12.875,0
9378,4,2025-08-09 05:49:55.444,64.012,2.629,45.37,2190.41,10.58,0
9379,15,2024-07-02 07:15:58.895,59.682,2.753,45.264,1992.37,13.03,0
9380,24,2025-11-11 18:20:57.247,61.3,3.744,57.446,2616.71,16.0,0
9381,23,2023-10-30 06:06:19.685,71.513,2.332,35.505,1892.5,9.97,0
9382,16,2024-09-08 21:18:21.061,74.662,2.705,41.702,1646.44,18.954,0
9383,7,2024-01-29 15:07:14.232,69.267,3.227,42.322,2158.42,10.968,0
9384,6,2025-07-30 23:30:17.528,65.515,3.977,38.979,2187.62,13.083,0
9385,6,2023-01-24 12:43:28.697,64.065,3.296,36.322,2765.13,7.888,0
9386,28,2023-01-14 11:33:45.561,55.959,2.14,41.762,2327.35,12.926,0
9387,12,2023-09-16 01:41:02.486,65.908,1.366,44.303,2205.92,15.697,0
9388,4,2023-11-14 05:24:52.576,136.545,16.647,7.029,142.61,0.925,1
9389,10,2024-03-25 09:15:31.712,76.334,1.138,53.183,2706.91,10.594,0
9390,12,2025-06-05 15:56:38.090,67.315,1.911,40.875,1860.44,17.083,0
9391,32,2024-08-27 15:40:40.118,63.141,1.391,50.193,2402.0,13.127,0
9392,10,2025-10-18 17:52:16.026,59.733,2.177,55.363,2315.55,10.414,0
9393,7,2024-11-29 23:15:30.421,70.948,3.175,54.066,2219.67,14.197,0
9394,10,2025-08-09 08:43:21.541,69.251,1.928,38.171,2386.45,14.077,0
9395,7,2025-10-29 07:51:27.474,45.543,2.924,44.605,2330.69,10.556,0
9396,22,2023-02-17 04:59:07.332,76.635,3.324,38.054,1906.13,12.181,0
9397,5,2023-03-08 01:52:46.799,60.049,3.365,39.938,2521.82,4.717,0
9398,5,2023-12-20 18:29:40.157,61.762,3.611,44.713,2208.33,14.334,0
9399,32,2025-10-07 22:28:00.139,113.149,19.457,14.48,78.56,1.829,1
9400,9,2025-02-15 11:03:49.481,68.49,2.848,43.489,2787.81,15.808,0
9401,5,2023-02-10 16:50:03.759,61.807,2.196,37.711,2567.42,12.74,0
9402,31,2024-12-04 14:40:02.367,71.584,0.793,48.888,2047.11,13.753,0
9403,28,2024-08-04 10:01:03.254,69.17,2.483,41.513,2319.66,9.492,0
9404,24,2023-02-24 07:57:00.096,73.405,1.923,45.114,1976.26,12.476,0
9405,27,2024-08-27 19:37:24.566,56.746,1.853,56.473,2453.27,13.108,0
9406,11,2023-05-05 12:18:56.610,69.113,2.745,44.556,2427.02,9.519,0
9407,15,2024-05-30 19:02:40.722,77.764,2.596,49.009,2672.01,13.474,0
9408,34,2025-01-21 01:32:50.012,58.516,3.476,53.481,1616.04,11.694,0
9409,18,2025-04-06 02:22:01.473,67.332,2.289,38.77,1935.08,6.453,0
9410,13,2024-11-08 22:29:50.427,72.641,3.599,51.798,2191.13,12.816,0
9411,10,2023-01-29 15:38:44.095,73.559,2.314,40.254,2028.78,12.527,0
9412,26,2023-07-13 21:43:29.585,59.291,2.879,38.224,2127.2,13.217,0
9413,31,2023-01-08 23:06:28.187,66.06,1.912,48.675,2278.75,5.733,0
9414,19,2024-06-23 05:15:43.813,68.643,2.162,42.375,1951.02,8.991,0
9415,21,2025-09-04 15:06:52.311,66.653,2.937,45.766,2484.84,13.744,0
9416,34,2025-02-23 07:30:15.229,48.944,1.767,50.942,1819.18,3.795,0
9417,11,2023-03-11 02:33:24.218,79.652,2.737,41.585,1945.48,13.888,0
9418,15,2024-08-06 13:54:40.719,68.824,2.762,44.056,1815.83,11.892,0
9419,12,2023-06-17 04:19:43.523,73.521,2.066,48.005,2078.61,14.404,0
9420,14,2023-07-09 08:21:24.868,57.16,2.511,47.282,1997.36,13.088,0
9421,12,2025-11-21 15:47:01.780,64.764,2.465,41.611,2499.2,9.165,0
9422,3,2023-05-03 18:52:15.115,67.238,1.821,44.669,2392.86,11.133,0
9423,16,2024-08-25 23:32:32.214,40.39,1.424,34.21,2220.37,11.985,0
9424,19,2024-06-19 18:52:47.514,62.195,1.999,46.106,1765.8,14.868,0
9425,19,2023-09-15 00:33:31.650,65.601,1.744,42.908,2160.6,7.858,0
9426,35,2024-03-15 23:47:14.532,70.367,3.272,45.587,2482.16,19.95,0
9427,18,2024-05-12 16:49:54.382,49.973,2.542,38.284,2668.22,12.739,0
9428,31,2025-06-10 07:40:40.788,59.415,2.292,51.681,2335.69,13.737,0
9429,12,2025-03-17 09:47:25.151,76.905,3.263,50.62,2162.1,5.238,0
9430,28,2023-08-26 06:29:06.468,65.829,1.968,48.943,1668.9,14.485,0
9431,34,2023-09-23 04:32:28.788,66.508,2.783,48.094,2191.46,11.001,0
9432,24,2025-12-06 23:40:30.639,74.08,2.975,48.444,2175.24,12.329,0
9433,2,2023-11-03 18:09:04.171,64.894,1.105,38.094,2163.04,6.368,0
9434,35,2023-09-25 04:32:59.469,64.119,1.785,44.62,2251.0,6.425,0
9435,3,2023-01-15 21:41:46.230,67.601,2.14,33.386,2061.74,13.139,0
9436,30,2025-11-27 09:22:08.815,61.755,2.127,45.769,2056.23,11.199,0
9437,4,2025-03-12 06:16:41.316,54.388,2.085,54.42,2253.52,12.807,0
9438,10,2023-04-15 00:19:56.049,59.859,2.184,43.858,2462.26,15.597,0
9439,15,2025-04-18 15:26:37.859,61.365,2.481,43.825,2428.71,13.406,0
9440,33,2023-01-03 14:08:42.795,64.28,3.308,47.591,1968.66,12.025,0
9441,16,2023-05-01 10:34:15.796,63.588,1.71,43.873,2541.73,15.285,0
9442,27,2024-09-27 20:26:29.597,72.306,3.123,46.04,2019.59,13.691,0
9443,8,2023-02-23 09:26:10.430,51.829,1.962,50.524,2052.37,13.92,0
9444,2,2023-04-10 05:53:26.730,62.096,2.94,37.3,2581.54,8.652,0
9445,13,2025-12-18 22:29:31.777,54.105,3.474,44.986,2108.13,16.703,0
9446,21,2023-07-23 05:22:28.155,70.849,2.14,44.328,2522.17,9.109,0
9447,28,2023-07-02 04:29:42.941,76.548,2.145,40.643,2526.07,14.204,0
9448,25,2023-03-01 17:47:55.342,50.787,2.415,39.474,2439.5,17.159,0
9449,5,2025-12-19 17:06:53.673,69.302,1.892,49.45,2184.89,11.779,0
9450,9,2025-04-12 18:48:18.350,61.118,2.584,44.645,1478.74,12.078,0
9451,15,2023-09-11 01:22:51.846,63.899,2.777,34.966,2353.6,12.086,0
9452,19,2023-02-27 11:18:09.919,68.961,1.197,38.826,1637.5,12.439,0
9453,10,2023-07-28 09:07:15.247,103.788,13.622,7.08,120.22,1.439,1
9454,31,2023-04-04 20:35:34.683,62.239,2.249,37.131,2356.44,13.3,0
9455,19,2023-12-13 11:55:52.055,71.927,3.625,43.669,2266.78,8.932,0
9456,17,2023-02-20 14:10:00.478,65.539,2.59,52.626,2360.83,13.667,0
9457,24,2023-02-01 13:57:02.500,62.583,0.0,45.119,2056.99,8.665,0
9458,1,2023-01-07 05:15:39.003,70.926,3.29,39.967,2211.4,11.677,0
9459,22,2024-03-28 07:27:47.960,74.088,2.85,48.564,2089.33,13.24,0
9460,15,2024-11-29 06:25:55.165,71.978,4.353,42.294,2090.48,9.784,0
9461,27,2025-12-28 12:43:46.678,61.423,3.606,40.856,2316.9,14.994,0
9462,24,2023-04-06 07:06:11.837,74.593,3.664,47.353,2311.88,10.295,0
9463,16,2024-01-31 20:30:47.571,49.246,2.024,45.796,2504.08,16.504,0
9464,16,2024-12-15 02:46:07.696,119.899,18.296,2.441,166.42,0.91,1
9465,12,2025-06-01 21:11:40.876,65.052,2.0,42.323,2438.12,9.313,0
9466,25,2024-06-08 10:28:03.678,55.464,3.048,42.559,2116.0,6.597,0
9467,26,2024-03-29 13:31:22.224,54.846,2.677,43.832,2472.75,9.301,0
9468,2,2023-07-04 13:00:31.865,63.672,2.537,43.979,2379.25,8.743,0
9469,13,2024-02-06 03:13:00.254,69.098,3.411,40.883,2320.2,13.072,0
9470,29,2023-11-11 20:46:31.111,69.71,2.501,52.091,2833.09,13.875,0
9471,3,2024-02-07 02:14:11.828,67.511,2.511,38.432,1771.78,8.538,0
9472,22,2023-07-29 20:22:38.902,67.126,2.346,52.636,1448.44,12.122,0
9473,32,2025-08-03 19:10:15.821,68.467,3.218,45.717,2309.44,12.528,0
9474,32,2025-01-30 00:54:02.773,68.518,2.485,55.581,2373.35,12.592,0
9475,23,2023-06-28 17:16:52.237,59.095,2.226,52.551,1454.51,12.17,0
9476,21,2024-07-30 23:32:51.766,64.801,2.9,46.326,2654.74,12.295,0
9477,34,2024-11-14 18:27:18.148,64.487,3.261,52.664,2406.05,15.035,0
9478,34,2024-10-13 06:42:41.053,63.261,2.6,52.429,2358.01,11.274,0
9479,26,2025-06-12 03:51:19.021,65.26,3.33,50.631,1947.36,13.088,0
9480,16,2023-04-19 00:05:41.572,64.937,2.448,51.652,2128.74,10.273,0
9481,21,2025-08-06 00:24:53.855,58.48,2.36,41.324,1940.57,9.33,0
9482,5,2023-10-10 13:46:15.730,58.356,1.891,46.995,1612.01,9.895,0
9483,8,2023-06-22 03:35:04.510,64.199,3.419,43.77,2154.0,11.736,0
9484,33,2023-12-08 08:53:36.383,50.41,3.027,48.087,2444.35,19.518,0
9485,20,2025-11-23 22:30:05.037,54.612,1.31,48.529,2098.75,9.043,0
9486,5,2025-09-29 06:15:49.649,62.74,2.005,53.624,2878.54,7.093,0
9487,29,2023-03-23 10:02:59.783,53.188,1.893,41.552,1967.42,11.417,0
9488,17,2023-04-12 04:29:09.290,61.425,1.417,39.866,2663.9,10.928,0
9489,1,2025-01-17 05:17:34.810,61.731,1.284,42.684,2488.27,13.787,0
9490,21,2023-12-06 17:46:26.735,71.489,1.537,38.902,2540.03,14.479,0
9491,4,2024-08-17 07:26:04.049,62.932,3.182,38.985,1826.66,7.148,0
9492,1,2023-07-30 07:14:13.985,128.567,18.922,3.334,91.53,1.719,1
9493,8,2024-12-12 05:37:29.028,59.769,4.348,48.001,2405.23,10.515,0
9494,32,2024-03-17 15:10:12.959,64.183,2.452,37.994,2235.58,14.251,0
9495,30,2023-02-01 16:12:17.718,79.127,2.692,44.326,2160.17,13.106,0
9496,3,2023-05-05 02:58:29.961,71.153,3.353,34.381,2519.54,8.399,0
9497,29,2023-08-22 11:20:51.009,57.135,2.332,47.506,1805.79,10.216,0
9498,6,2024-12-28 19:26:12.774,67.292,2.886,47.294,2482.37,15.431,0
9499,6,2024-05-13 07:25:29.861,105.434,19.035,4.76,77.38,2.096,1
9500,16,2025-11-22 11:12:01.335,69.751,2.351,38.8,2156.03,12.06,0
9501,25,2024-01-27 15:12:05.353,69.749,0.589,46.941,2046.44,14.43,0
9502,17,2023-01-14 09:01:12.304,64.985,2.233,44.112,2300.02,14.724,0
9503,5,2024-12-29 22:41:48.083,57.871,2.225,52.347,2091.67,13.102,0
9504,21,2023-11-15 09:25:19.583,55.126,1.128,39.799,1993.03,15.12,0
9505,26,2025-03-02 11:08:25.393,74.196,0.96,42.294,2409.34,11.684,0
9506,29,2024-08-28 11:39:59.088,77.036,3.039,43.662,2146.4,11.83,0
9507,19,2023-03-24 06:10:17.383,58.232,3.251,48.712,2336.28,12.728,0
9508,18,2023-08-14 07:46:33.125,56.854,2.903,45.646,2800.68,8.12,0
9509,12,2023-11-28 17:42:22.983,59.214,1.231,43.91,1677.73,15.557,0
9510,5,2025-07-04 15:45:13.801,73.738,2.372,39.931,1742.77,9.888,0
9511,31,2023-12-14 05:29:01.015,70.003,1.87,54.543,2647.21,12.002,0
9512,26,2025-10-29 04:17:11.539,61.305,2.045,52.992,2002.99,14.803,0
9513,34,2023-06-09 17:04:43.258,65.174,3.071,40.898,2100.12,11.927,0
9514,4,2024-12-06 10:07:20.261,59.949,3.499,41.178,2026.89,16.076,0
9515,19,2023-05-19 07:03:28.843,74.319,3.77,35.459,2260.22,12.271,0
9516,6,2024-04-07 21:19:25.660,60.506,2.76,43.393,2248.6,22.206,0
9517,26,2023-03-02 00:30:57.490,67.537,2.787,49.106,2254.19,8.706,0
