MachineID,ReadingTimestamp,Temperature,Vibration,Pressure,RPM,PowerConsumptionKW,IsAnomaly
32,20:36.9,62.823,0.773,36.339,2363.73,14.714,0
2,51:21.6,73.56,1.422,56.467,2500.09,10.28,0
30,49:58.9,66.307,1.142,41.915,2361.48,12.188,0
15,47:35.3,78.945,1.316,44.414,1859.02,16.605,0
29,29:52.0,67.123,2.507,44.334,1936.87,15.595,0
21,24:41.7,66.365,2.696,47.912,1941.47,17.986,0
2,39:50.4,77.556,2.471,43.495,2391.89,15.361,0
7,56:26.6,79.002,3.016,45.683,2241.14,6.358,0
32,36:20.1,61.558,2.789,33.711,2253.98,9.564,0
15,16:57.2,77.616,2.272,43.682,2158.78,11.986,0
7,52:01.7,71.343,2.225,45.117,2439.64,12.026,0
8,06:13.0,70.243,2.144,46.755,2592.7,13.807,0
4,28:06.2,50.032,2.944,39.23,1922.51,13.476,0
9,36:29.4,57.243,1.612,44.983,2015.97,7.111,0
21,42:42.3,69.443,3.288,49.524,1930.51,13.233,0
2,54:54.0,61.047,1.486,41.263,1354.2,8.828,0
23,21:21.4,53.266,2.662,46.457,1693.08,14.484,0
6,11:16.6,60.138,1.644,36.048,1959.74,11.582,0
29,00:56.9,72.966,2.416,43.426,2374.15,12.42,0
23,26:11.2,52.959,2.151,42.125,2155.02,10.574,0
16,01:00.4,58.548,3.672,44.774,2343.06,11.648,0
2,30:11.2,71.522,2.427,49.862,1338.92,12.299,0
32,48:49.6,67.089,2.744,39.581,1983.2,8.87,0
19,44:19.1,68.897,3.223,36.781,2261.55,9.406,0
19,46:24.1,78.981,2.95,43.24,2159.53,15.891,0
15,50:55.9,65.458,1.069,52.587,2443.85,10.388,0
16,21:52.6,69.806,2.009,41.8,2163.66,13.8,0
35,53:02.3,68.764,3.251,47.374,2636,17.173,0
27,49:59.9,67.417,2.231,44.103,1622.36,12.062,0
3,35:56.8,60.065,1.936,44.811,1570.32,11.463,0
13,18:47.8,66.632,1.272,51.772,2332.86,15.872,0
19,03:42.6,68.474,2.789,52.61,2594.64,17.825,0
28,21:22.6,64.008,1.864,39.211,1906.79,14.035,0
17,43:13.0,86.811,3.707,44.102,2429.91,10.34,0
3,23:02.3,61.07,1.672,40.161,2366.62,16.448,0
16,54:22.6,73.329,3.666,48.919,2189.7,10.423,0
8,12:50.0,69.615,1.156,41.977,1963.71,15.732,0
13,14:01.1,53.979,3.244,46.937,2319.89,10.597,0
15,25:07.8,53.294,2.9,49.429,2349.15,11.568,0
3,02:28.8,55.897,2.002,47.251,1962.97,9.114,0
30,53:04.9,53.427,2.928,47.571,2546.25,5.568,0
10,05:31.4,74.375,3.391,51.043,2235.89,12.665,0
35,21:16.3,66.737,1.77,40.647,2267.72,11.253,0
2,28:51.4,70.729,2.215,37.657,1773.4,9.716,0
11,23:50.1,70.809,2.085,46.492,1698.32,12.486,0
25,06:44.0,65.302,3.452,45.771,2428.86,17.837,0
34,33:03.7,65.319,3.727,45.62,2039.72,11.674,0
2,02:06.8,60.947,2.124,42.133,2108.99,14.132,0
4,43:41.0,51.39,2.73,45.601,2615.32,10.903,0
35,49:24.8,74.054,1.812,42.725,2325,13.823,0
31,26:48.7,62.879,2.678,44.178,2437.41,11.56,0
9,49:20.2,63.216,3.293,46.051,2400.5,19.496,0
23,56:28.2,49.118,1.678,40.361,1943.93,16.269,0
16,49:23.3,43.663,2.885,37.336,2207.67,12.778,0
18,52:34.4,72.25,2.288,44.134,1585.15,18.84,0
13,18:00.7,67.451,2.851,50.365,2179.76,13.272,0
29,23:01.9,70.723,1.32,47.653,2822.55,17.241,0
16,23:02.5,77.257,4.028,38.702,2042.54,9.266,0
26,34:43.6,92.961,2.695,37.929,1869.5,12.321,0
11,55:02.5,54.096,3.995,48.953,2293.93,8.839,0
10,12:56.2,54.432,2.779,45.687,1814.99,11.838,0
23,29:45.8,64.59,3.09,55.532,1576.14,14.404,0
1,20:21.4,59.428,2.837,45.654,2350.04,8.271,0
2,40:38.8,72.757,2.533,51.959,2677.73,12.711,0
24,30:52.4,72.919,3.223,51.694,2579.9,8.508,0
25,57:22.0,67.226,1.389,42.39,2055.6,13.755,0
16,37:46.1,63.159,2.372,49.996,2463.83,12.828,0
6,23:59.9,70.993,3.017,54.824,2137.37,9.744,0
31,54:03.9,66.631,1.74,43.16,2335.04,10.478,0
34,42:20.7,63.175,2.282,42.834,1871.06,15.037,0
21,34:00.2,75.961,3.261,49.714,2075.29,12.526,0
19,31:16.2,58.765,2.392,44.77,1784.46,12.396,0
12,24:47.6,60.753,2.712,43.825,2303.93,14.093,0
26,25:09.7,54.973,2.244,41.76,2553.5,17.093,0
11,09:15.3,65.339,2.824,37.63,2290.93,11.224,0
23,16:26.2,75.868,2.318,40.897,1797.16,12.543,0
2,38:43.7,60.652,3.474,48.166,2169.71,13.882,0
8,51:13.1,78.946,1.572,41.825,2782.5,9.737,0
24,22:40.1,70.299,3.45,44.921,2406.84,11.118,0
20,56:13.1,79.533,2.146,40.227,2466.62,14.13,0
10,50:56.4,66.192,2.526,42.52,1979.6,10.183,0
24,24:32.6,67.502,2.335,37.545,2073.85,11.362,0
30,52:11.7,69.078,2.734,53.777,1906.15,13.659,0
9,12:47.8,70.078,2.723,43.514,1994.93,11.878,0
29,36:12.3,50.697,1.761,40.126,2351.11,13.876,0
4,08:57.0,56.422,1.454,37.684,2493.33,14.745,0
34,10:13.2,70.196,3.703,53.889,1901.98,10.817,0
14,52:13.4,71.242,0.291,43.746,2488.8,10.954,0
7,12:29.5,70.854,0.9,46.42,2061.73,11.324,0
32,00:12.3,57.417,3.779,45.345,2243.72,18.185,0
4,22:35.3,57.601,2.612,41.594,1981.11,12.923,0
30,38:29.0,62.745,4.083,53.911,2151.26,7.377,0
29,31:03.4,62.671,3.338,40.567,2681.39,13.743,0
8,24:51.6,55.633,1.972,42.406,1958.19,8.564,0
4,38:02.4,60.399,2.195,51.495,2331.6,13.495,0
28,52:19.6,67.797,1.863,50.736,2069.69,10.992,0
14,14:59.4,116.539,15.133,8.617,87.77,1.181,1
12,43:16.9,68.033,1.819,41.345,2638.28,8.954,0
25,04:23.3,83.861,3.998,49.036,2379.41,14.646,0
12,07:45.8,60.717,1.588,45.666,1796.8,9.808,0
19,14:02.2,71.298,2.838,52.085,2115.91,17.339,0
14,07:43.5,59.797,3.236,45.873,2534.09,9.839,0
23,55:47.1,72.17,2.889,40.783,2882.66,11.68,0
24,12:03.8,71.943,3.01,38.979,2500.59,8.493,0
26,47:11.9,61.834,2.79,45.38,2395.11,5.08,0
11,33:22.0,53.792,3.062,44.28,2316.15,13.379,0
3,27:55.9,57.395,1.489,49.059,2000.26,12.809,0
20,59:30.7,64.517,1.641,42.794,2523.61,12.751,0
20,28:05.6,62.87,2.877,52.247,2215.98,18.581,0
29,09:50.4,68.219,2.326,47.248,2902.89,16.359,0
29,58:20.6,54.309,1.36,43.971,2885.18,12.704,0
12,47:12.9,59.829,4.185,50.36,2124.33,10.371,0
19,20:49.9,73.415,1.772,42.7,2253.83,10.657,0
28,08:19.0,58.078,2.825,45.967,2281.84,6.095,0
28,58:42.7,74.137,0.995,46.646,2890.8,14.786,0
21,07:26.7,62.829,2.105,44.533,2551.93,13.88,0
1,30:57.0,65.369,3.338,38.588,2026.8,10.531,0
24,07:12.7,74.032,2.722,57.408,2451.11,9.933,0
30,43:58.0,72.784,1.953,42.943,2176.25,12.993,0
27,27:12.7,66.773,2.675,40.127,2199.04,12.936,0
5,09:47.1,71.913,2.127,31.245,2536.43,13.704,0
1,02:32.4,54.339,1.319,48.309,2109.27,7.738,0
22,10:37.5,56.486,2.387,41.209,2050.02,12.231,0
20,27:38.0,73.368,2.961,46.125,2624.2,9.182,0
25,11:35.9,64.526,2.017,44.337,2186.43,10.077,0
23,01:58.6,62.007,3.038,44.453,1329.63,14.092,0
4,56:36.3,69.359,1.48,52.599,2125.39,15.036,0
26,03:28.6,130.236,9.741,2.904,53.65,1.423,1
25,22:39.4,65.338,2.441,41.713,2196.68,7.129,0
12,04:05.5,102.124,14.59,14.53,145.58,1.911,1
19,05:51.0,64.115,2.561,41.723,1632.65,12.406,0
30,42:05.1,70.458,2.514,40.908,1909.56,8.208,0
11,24:07.5,64.143,1.699,50.789,2426.82,15.145,0
12,04:23.0,75.208,2.197,49.168,2122.78,11.264,0
15,07:07.7,63.386,1.843,44.301,2162.47,14.013,0
19,08:35.7,63.239,2.066,48.452,1928.7,11.602,0
9,11:44.0,70.285,3.16,51.579,2319.98,12.345,0
21,30:19.1,77.735,1.835,48.925,2238.57,5.541,0
19,05:11.7,77.784,1.853,59.244,2246.07,9.139,0
31,35:18.3,71.416,2.191,45.326,2366.85,12.323,0
7,13:55.2,65.108,2.101,34.228,2316.26,13.698,0
22,59:06.1,81.454,3.167,39.906,1585.88,5.003,0
16,44:25.0,65.387,3,47.137,2299.35,16.161,0
15,02:19.9,68.128,1.749,42.19,2338.18,12.634,0
15,43:53.9,64.673,2.127,40.499,2705.29,9.235,0
19,13:46.2,60.313,2.543,46.839,2272.32,7.195,0
5,59:55.5,68.011,3.398,46.373,2821.28,16.287,0
23,41:08.8,62.373,2.085,39.966,2216.02,13.069,0
22,03:17.7,74.525,2.496,41.234,2540.35,8.526,0
31,48:49.9,68.709,2.681,45.622,2120.96,15.647,0
9,44:51.0,67.821,2.856,48.547,1781.8,8.878,0
3,42:53.2,58.897,2.568,40.86,1967.27,11.392,0
20,48:25.0,72.848,3.268,48.237,2376.78,12.012,0
5,18:32.0,67.234,2.524,45.645,2274,11.138,0
28,05:54.4,49.323,3.077,45.57,1722.43,14.188,0
2,52:36.8,67.967,1.29,53.805,2184.08,18.919,0
7,30:38.1,74.245,3.789,45.271,2263.63,13.989,0
1,35:43.7,67.583,3.042,44.646,1685.28,10.691,0
21,43:57.2,68.715,2.807,55.002,2094.94,13.19,0
7,54:13.5,70.606,2.889,41.064,2332.8,9.054,0
18,44:58.2,61.522,2.369,44.113,1739.63,11.888,0
24,57:32.4,66.053,2.687,43.732,2792.47,12.551,0
34,34:49.3,61.581,2.751,41.82,2489.3,13.537,0
19,01:13.9,77.927,3.299,52.506,1550.37,8.934,0
11,14:09.1,70.637,2.037,52.672,2128.21,15.38,0
11,45:33.2,68.892,2.431,41.516,2297.8,11.488,0
19,33:55.8,58.614,1.366,45.478,2497.49,12.877,0
12,37:26.6,70.783,2.402,41.04,2426.94,11.299,0
27,44:00.9,65.408,3.09,48.775,2230.97,14.638,0
30,08:51.0,69.31,2.947,51.762,2377.13,17.497,0
22,18:51.3,54.232,1.775,42.6,1880.42,17.44,0
8,08:41.0,77.744,3.096,46.799,1890.99,13.426,0
4,33:46.4,66.139,3.187,42.8,2373.16,15.047,0
29,56:53.1,72.362,2.625,51.833,1939.36,12.838,0
29,19:34.8,69.627,2.5,48.813,2510.85,6.635,0
25,38:41.4,138.37,10.365,12.236,105.12,2.383,1
26,31:39.3,77.394,2.176,39.623,2224.86,13.936,0
18,56:45.4,78.226,2.454,43.878,1399.43,12.669,0
7,50:15.4,65.221,2.513,52.529,2363.84,10.752,0
14,10:33.5,57.754,1.574,42.772,2312.2,5.671,0
24,47:07.7,63.92,3.141,39.823,2146.55,9.025,0
11,27:19.3,43.335,1.86,39.682,2432.53,13.442,0
27,55:44.6,56.666,3.534,48.626,2123.07,12.99,0
9,44:36.5,57.437,0.53,45.454,1790.77,11.319,0
8,01:54.2,68.288,0.945,46.033,2447.93,5.763,0
17,15:26.0,70.644,4.019,43.725,2422.13,8.986,0
2,11:00.8,72.362,2.908,46.089,2248.26,13.183,0
32,34:20.7,138.344,18.776,2.493,121.12,1.369,1
11,55:24.7,64.743,2.132,37.385,2106.13,13.978,0
5,48:25.4,97.945,11.19,10.95,110.18,1.313,1
17,45:15.4,77.316,2.922,42.716,1828.44,15.808,0
25,21:56.3,55.557,2.364,48.683,2401.04,13.252,0
31,24:15.9,59.656,2.946,45.074,2321.97,16.112,0
17,42:12.5,55.45,2.808,45.711,2483.31,17.335,0
28,30:50.5,78.977,3.168,42.007,2073.31,14.164,0
33,20:35.7,54.708,2.313,41.309,1846.98,12.743,0
6,16:06.2,71.317,2.98,45.591,2094.32,10.426,0
31,57:09.2,71.972,2.091,42.3,2323.35,9.057,0
1,35:31.5,65.681,2.077,41.643,2125.01,14.263,0
6,14:03.5,66.414,2.734,48.795,2387.11,11.464,0
31,33:24.2,69.452,2.365,47.191,2512.49,13.562,0
11,24:28.9,55.029,2.103,48.238,1553.48,12.971,0
16,38:27.4,67.139,4.682,47.161,2167.45,15.491,0
29,14:23.4,62.245,2.534,45.444,2380.07,9.23,0
7,48:45.2,71.668,2.079,55.297,1746.07,9.728,0
27,55:06.7,48.766,4.872,38.865,2428.02,14.181,0
32,40:38.5,57.752,3.118,39.655,1955.93,7.314,0
3,20:17.2,70.357,0.933,46.967,2162.92,17.229,0
13,43:59.3,65.261,3.178,47.557,2169.04,15.345,0
4,30:51.1,68.039,3.219,40.361,2358.48,14.405,0
12,06:45.2,56.288,2.441,36.308,1723.9,11.82,0
34,29:40.2,79.402,4.002,43.475,1914.56,14.781,0
16,52:57.8,48.972,2.177,41.259,2174.1,16.126,0
32,45:42.7,44.294,2.748,46.716,2181.7,12.874,0
7,17:18.3,69.114,2.627,34.825,1933.24,16.793,0
23,18:40.6,55.664,2.564,41.393,2378.44,11.392,0
3,55:35.6,70.238,2.806,43.051,1531.27,9.401,0
22,59:43.0,55.35,1.529,47.518,2807.38,4.604,0
1,47:51.9,52.95,2.686,43.733,2336,11.86,0
12,36:37.0,75.54,2.956,49.385,2505.38,8.422,0
18,35:58.7,69.697,3.014,43.292,2095.58,11.04,0
8,31:21.3,57.964,1.396,55.728,2524.04,12.078,0
15,35:57.2,53.261,2.937,43.179,2153.01,18.744,0
16,28:17.2,80.183,0.608,46.827,2249.67,13.065,0
14,38:43.5,60.537,2.502,39.531,2511.25,15.021,0
4,24:34.2,78.128,1.881,46.348,2813.03,9.974,0
31,00:57.4,56.925,2.74,50.826,1999.87,17.799,0
6,50:21.0,57.674,3.027,41.617,2060.22,14.468,0
23,12:24.1,63.326,1.285,41.007,2416.51,13.192,0
33,19:10.3,70.805,2.018,39.7,1954.36,9.749,0
6,19:30.6,64.625,1.553,50.327,2354.72,9.406,0
10,52:07.0,63.411,1.791,44.253,1949.55,18.427,0
32,33:23.2,52.274,1.484,43.811,2228.12,12.3,0
19,17:40.6,72.342,2.854,40.391,2518.64,13.885,0
25,37:47.8,96.237,17.436,13.192,127.62,1.718,1
4,23:30.2,76.095,3.836,42.225,2402.06,9.901,0
9,51:34.1,56.832,1.789,42.622,2335.47,13.506,0
18,03:35.4,63.309,1.215,47.217,2618.38,11.34,0
25,33:30.0,64.475,4.176,49.367,1918.37,8.665,0
22,16:08.4,55.179,2.804,53.015,2371.74,9.116,0
10,16:07.1,71.846,1.864,57.483,2032.18,8.797,0
16,20:39.3,67.442,3.212,46.824,2297.8,14.029,0
7,03:26.1,65.677,2.823,49.001,1832.6,11.257,0
25,40:36.2,70.745,1.285,46.749,2054.84,11.25,0
21,05:50.0,65.245,1.241,42.171,2594.03,6.114,0
6,49:15.0,77.9,2.041,42.086,2229.01,16.322,0
33,17:52.7,54.249,2.075,48.678,2432.17,17.42,0
17,55:59.6,56.317,1.556,49.16,2002.16,13.334,0
18,19:38.9,70.693,1.189,54.185,2306.61,10.253,0
23,50:55.4,65.858,2.663,46.272,2463.16,10.3,0
4,49:56.2,66.33,2.256,46.751,2248.35,5.91,0
20,02:29.7,59.71,1.058,53.891,2477.25,8.227,0
29,43:33.6,71.718,2.138,45.878,1591.96,13.237,0
17,06:56.8,68.331,1.064,51.433,2547.19,12.575,0
25,46:54.2,61.849,2.265,53.232,2747.23,10.344,0
20,53:17.3,51.064,2.389,51.403,2003.4,8.885,0
24,33:18.4,80.155,1.333,52.032,2210.93,11.802,0
19,17:56.0,68.52,2.426,44.634,1938.03,10.913,0
9,01:35.3,70.464,1.544,49.366,2144.99,8.404,0
33,14:21.2,63.999,2.837,41.064,2623.26,14.727,0
20,40:01.5,70.079,2.303,49.219,2546.17,10.187,0
15,22:59.7,64.932,2.371,43.979,2620.89,15.581,0
6,19:35.3,73.222,2.98,45.248,2150.69,13.34,0
10,51:50.3,52.501,3.216,49.834,1923.95,7.954,0
7,43:15.4,69.387,1.275,46.505,1969.59,7.754,0
32,19:14.5,70.82,3.628,43.049,2450.86,9.714,0
14,07:45.6,72.158,2.113,52.164,1526.18,10.441,0
9,03:15.2,62.114,1.244,48.558,2187.12,14.335,0
8,10:50.8,59.09,1.621,42.238,1838.71,11.008,0
10,40:08.5,75.733,2.719,48.324,2066.72,9.189,0
21,43:33.7,66.515,2.542,50.444,2579.14,14.861,0
1,40:34.1,81.723,2.55,48.187,2566.34,14.505,0
14,25:48.9,73.008,2.557,44.674,2110.84,11.413,0
19,55:18.4,65.379,1.965,39.419,1854.75,15.847,0
30,28:39.7,61.603,2.982,44.262,2598.02,8.238,0
20,56:02.5,63.589,2.087,44.964,2473.57,11.697,0
23,31:56.6,60.184,2.498,43.42,2339.37,4.344,0
4,00:20.9,62.218,2.545,48.927,2469.81,9.98,0
16,35:29.2,61.624,1.152,45.565,2946.49,12.573,0
32,47:13.8,59.47,2.637,34.762,2425.85,15.94,0
24,23:34.9,63.304,1.835,42.825,2087.61,13.534,0
34,51:41.8,67.131,2.426,45.006,2004.92,13.836,0
30,45:37.9,65.111,1.25,48.66,2111.1,10.773,0
35,04:35.3,79.544,2.834,48.343,2022.98,10.234,0
27,14:05.3,76.413,4.478,49.724,1438.78,9.757,0
6,19:47.3,64.505,2.377,44.216,1772.73,17.768,0
24,38:22.2,69.491,1.889,42.1,2381.89,11.239,0
34,22:00.4,66.036,2.841,42.441,2718.89,4.95,0
34,42:55.8,58.794,3.152,41.573,2151.64,15.736,0
34,24:44.9,68.815,2.597,50.852,2028.48,13.302,0
18,43:14.5,69.11,1.569,40.738,1686.6,12.813,0
16,54:31.1,74.94,1.862,33.229,2185.12,15.598,0
1,28:59.3,62.178,2.919,33.927,2371.24,16.589,0
21,29:05.0,79.795,3.296,57.766,2460.9,11.71,0
13,47:02.7,61.261,1.186,41.809,1870.42,14.378,0
30,54:05.9,55.62,1.676,49.79,2038.99,14.549,0
29,48:26.0,113.594,15.977,8.807,125.93,2.486,1
4,55:21.7,68.947,2.698,49.547,2722.63,10.291,0
14,12:36.2,60.741,2.27,44.836,2418.5,11.798,0
13,39:36.3,58.173,1.828,39.124,2167.89,15.101,0
3,01:48.2,68.363,2.951,39.579,1848.16,12.535,0
6,29:52.3,74.971,3.176,41.632,2887.37,5.911,0
30,15:28.0,65.232,2.582,43.954,2357.7,11.393,0
15,40:14.1,53.037,2.429,45.823,2473.47,16.253,0
1,17:24.8,58.156,3.838,42.859,2046.85,10.767,0
32,36:45.7,49.39,2.162,51.555,2343.21,12.683,0
17,35:27.5,67.806,3.509,40.61,2471.16,12.2,0
2,57:40.3,58.729,2.871,45.419,1957.98,8.791,0
9,58:36.8,61.521,2.091,51.105,2135.73,10.881,0
24,32:25.6,74.03,3.58,40.843,1826.87,13.546,0
28,43:13.5,63.341,2.064,50.192,2121.82,17.755,0
4,43:58.0,65.381,2.631,56.199,2292.89,9.881,0
33,32:15.3,56.836,2.13,46.18,2473.3,7.488,0
31,24:30.6,65.025,3.523,46.311,2606.76,7.476,0
19,08:14.2,63.187,2.596,47.766,1944.58,13.248,0
3,21:58.7,68.951,2.441,47.35,2294.89,10.025,0
5,48:36.7,63.735,1.501,37.521,2276.3,6.318,0
35,02:14.6,63.065,2.831,45.082,2855.63,13.28,0
30,08:29.6,62.851,2.986,38.439,2500.06,10.485,0
7,16:53.6,73.852,2.82,48.128,2033.84,8.566,0
4,32:02.2,55.7,1.127,43.083,2023.78,15.035,0
4,24:14.8,56.731,4.255,39.992,1927.76,7.56,0
2,31:38.3,65.078,2.242,44.461,2322.06,14.948,0
25,01:41.0,55.641,2.516,49.277,1871.76,20.293,0
9,18:28.1,83.73,2.44,39.467,1906.62,12.701,0
22,04:46.6,70.118,1.026,40.27,2242.54,7.787,0
2,01:00.3,109.995,19.326,8.719,60.04,2.181,1
25,55:45.8,62.623,3.257,47.668,2344.9,14.402,0
23,24:03.2,67.564,2.408,38.928,2109.41,9.677,0
31,09:17.5,79.096,3.829,52.178,2078.97,11.637,0
18,06:13.7,59.868,1.54,49.167,1979.47,11.192,0
6,52:40.2,62.047,4.016,45.253,2455.94,10.94,0
24,44:07.8,59.579,2.822,50.194,2044.71,14.008,0
15,46:30.0,62.849,1.148,41.068,2191.31,12.727,0
7,40:17.0,69.927,3.694,45.008,1767.69,12.646,0
35,51:20.1,61.514,1.655,45.265,2407.35,13.816,0
31,30:27.8,58.023,3.454,47.847,2690.54,18.227,0
8,47:38.1,69.898,3.459,47.606,1736.91,4.966,0
34,36:44.5,60.582,2.824,37.537,2197.46,14.442,0
14,11:49.2,52.397,3.291,46.317,2197.06,8.209,0
4,11:29.2,70.492,2.626,34.387,2265.63,9.13,0
29,15:47.6,138.307,15.235,5.249,161.77,1.223,1
30,52:15.6,59.397,2.131,45.019,2148.66,12.571,0
12,07:45.5,61.088,3.332,44.162,2309.2,12.329,0
10,56:15.3,56.891,3.579,41.742,2442.62,14.187,0
26,35:21.1,53.009,2.356,47.899,2113.14,11.616,0
18,31:18.7,66.736,2.199,46.786,2212.77,11.409,0
5,01:00.6,57.236,2.824,32.955,2278.69,12.045,0
24,30:20.5,58.496,1.388,47.091,2125.87,12.416,0
4,37:52.9,50.3,2.881,49.698,2154.2,9.309,0
23,44:10.0,68.473,2.273,49.317,2206.22,5.573,0
19,51:24.9,46.207,1.932,47.264,2052.3,13.476,0
29,57:54.3,59.703,4.15,44.06,2280.76,9.124,0
28,22:28.5,61.654,2.895,44.769,1365.51,13.497,0
9,18:59.9,69.873,3.085,50.497,2254.23,19.187,0
31,00:35.6,66.869,0.658,46.118,2536.25,7.867,0
29,41:48.9,62.836,3.47,42.177,2128.73,14.342,0
23,37:15.5,54.744,2.491,40.141,2119.55,12.71,0
11,03:25.7,73.483,2.75,42.174,2559.17,13.846,0
11,58:06.6,49.467,3.17,45.325,2190.14,15.571,0
28,50:15.0,63.366,3.215,51.387,2218.67,13.342,0
24,15:02.9,70.552,2.87,49.447,1886.68,10.076,0
4,35:44.2,54.923,3.849,36.621,2596.21,13.417,0
6,53:06.0,57.99,1.483,44.81,2132.67,13.186,0
26,14:38.3,47.404,2.349,40.617,2582.96,13.228,0
19,26:30.4,60.94,3.637,42.822,2168.78,12.812,0
32,20:00.8,72.274,2.51,52.102,2079.46,9.057,0
7,03:44.3,77.74,2.249,47.966,2430.49,18.248,0
25,29:21.1,62.623,2.922,41.085,2055.63,9.727,0
24,11:22.4,71.776,3.236,46.844,1967.28,10.047,0
21,19:40.7,59.385,2.786,37.095,2081,7.983,0
1,14:32.5,102.8,16.003,8.962,144.3,2.919,1
17,24:52.6,54.284,2.121,42.839,2319.13,11.013,0
4,29:21.8,81.554,2.901,48.674,2350.26,9.02,0
2,33:38.0,60.471,2.113,50.952,2501.17,12.958,0
22,29:58.4,66.857,3.039,37.511,2240.6,7.513,0
23,02:21.0,63.018,3.222,40.209,2595.86,14.203,0
15,43:46.8,65.391,2.492,40.12,1854.23,9.329,0
29,56:13.7,60.414,2.784,40.316,2080.59,14.391,0
31,15:21.2,54.051,1.439,44.032,2224.37,11.993,0
19,31:00.4,74.797,1.796,38.665,1614.97,11.171,0
4,24:08.7,67.8,2.82,44.055,2086.2,12.522,0
14,05:01.1,66.669,1.706,47.956,2380.97,7.27,0
31,28:51.6,61.078,1.621,44.153,1996.27,12.522,0
32,25:38.9,55.794,2.814,56.629,2288.84,15.795,0
4,41:08.0,63.353,1.664,43.102,2361.28,11.874,0
29,12:34.3,62.12,3.08,44.473,1712.74,13.751,0
28,31:07.3,66.698,3.388,46.872,2014.64,12.912,0
12,38:14.2,63.907,2.643,50.213,2077.43,11.118,0
33,45:33.1,45.899,3.831,44.933,2014.32,14.821,0
35,13:54.9,75.218,1.272,42.062,2280.24,8.651,0
34,09:24.2,60.304,1.474,45.152,1902.25,19.351,0
17,55:20.8,78.692,1.617,36.096,1756.24,10.535,0
15,41:27.3,66.334,1.427,43.514,2127.06,8.33,0
19,29:46.9,76.035,2.749,47.256,2926.82,8.706,0
10,08:31.8,72.359,3.835,52.577,2393.99,6.72,0
29,17:57.4,100.129,16.724,1.315,55.3,2.676,1
1,57:47.4,55.575,2.724,36.704,2588.69,14.44,0
24,09:22.0,60.19,1.01,43.977,2092.5,10.367,0
13,27:23.1,73.405,3.471,47.138,2647.18,3.591,0
32,42:55.5,62.567,2.219,49.211,2104.47,13.666,0
14,58:23.6,61.147,1.961,49.005,2199.45,12.921,0
16,23:16.3,55.078,3.042,39.615,2713.95,11.231,0
2,51:55.6,61.688,3.214,44.741,2415.25,11.103,0
27,02:05.3,70.708,2.439,49.334,2545.22,7.246,0
31,44:09.8,67.862,3.964,48.089,2931.55,9.215,0
19,22:55.5,67.063,2.89,42.366,1829.31,18.509,0
28,48:01.9,73.978,2.946,45.239,2242.12,13.884,0
1,15:38.8,76.539,1.934,45.528,2089,8.829,0
15,04:11.1,60.09,2.673,43.504,2208.19,14.174,0
34,49:27.6,74.241,4.623,48.856,2014.93,15.308,0
5,12:39.3,62.457,1.941,48.114,2624.12,10.183,0
13,35:48.8,67.523,2.865,40.257,1770.57,7.791,0
32,43:06.6,75.231,2.129,41.849,2295.54,15.902,0
34,30:03.1,55.682,0.989,52.378,2354.14,8.782,0
4,38:40.7,61.494,1.698,48.2,2506.85,14.008,0
15,00:04.1,66.331,2.802,41.292,2066.75,12.018,0
7,10:34.7,62.787,2.5,36.912,2464.37,8.784,0
10,29:43.8,48.135,1.928,43.922,2805.3,10.533,0
32,23:41.9,66.678,2.757,37.426,2168.42,11.207,0
6,34:27.7,65.669,2.838,49.254,1943.06,13.45,0
29,38:48.7,59.172,1.772,53.763,1656.03,10.45,0
30,37:00.9,66.778,2.02,45.752,1797.14,6.464,0
9,56:37.1,58.005,2.622,44.142,2390.85,7.726,0
26,57:59.1,60.395,2.442,40.155,2241.39,11.156,0
35,15:23.6,68.895,2.731,35.733,2641.77,5.483,0
34,30:59.6,52.585,2.44,46.48,2115.32,10.374,0
30,51:53.2,64.342,2.922,39.267,1865.71,9.403,0
2,11:33.5,75.561,2.798,47.862,2677.31,14.362,0
9,41:41.7,66.251,3.747,40.142,2120.41,15.469,0
26,21:54.7,47.448,1.863,48.948,2231.98,13.541,0
3,37:23.2,49.669,1.827,48.246,1929.41,14.475,0
3,23:31.1,67.3,1.562,46.728,2424.69,13.084,0
5,47:30.9,69.296,1.117,56.275,3046.24,16.286,0
5,54:12.5,65.924,2.176,43.081,2435.17,15.207,0
18,39:49.9,59.803,2.483,51.285,2169.24,12.336,0
25,41:06.2,76.013,3.472,49.024,1879.27,8.83,0
34,11:36.8,59.114,2.082,46.08,2172.06,11.515,0
3,38:19.3,62.937,1.798,42.694,2930.07,14.098,0
20,29:35.9,65.16,1.3,40.048,2187.32,16.079,0
28,53:49.8,66.832,2.672,50.55,1908.62,16.219,0
10,01:54.6,61.933,3.426,53.351,1927.82,12,0
25,36:40.5,71.313,2.271,43.706,2080.48,6.418,0
22,31:50.3,73.46,1.692,33.554,2514.07,13.454,0
28,38:24.5,54.455,3.369,48.327,2200.1,10.949,0
32,18:35.8,64.021,2.665,41.057,2535.41,13.667,0
21,43:01.0,63.92,3.894,43.492,2664.79,12.878,0
25,18:11.8,109.281,18.523,8.685,96.37,0.595,1
11,33:07.5,67.066,2.522,52.213,1554.91,10.025,0
11,35:29.2,60,3.259,42.571,2185.95,10.906,0
